episode,episode_length,episode_reward,learning_rate
14,23,-1.0,0.0003
15,17,-1.0,0.0003
16,23,1.0,0.0003
17,13,1.0,0.0003
18,22,-1.0,0.0003
19,23,-1.0,0.0003
20,18,1.0,0.0003
21,21,1.0,0.0003
22,24,1.0,0.0003
23,21,1.0,0.0003
24,22,1.0,0.0003
25,18,1.0,0.0003
26,24,-1.0,0.0003
27,23,1.0,0.0003
28,23,1.0,0.0003
29,24,1.0,0.0003
30,24,1.0,0.0003
31,18,1.0,0.0003
32,24,-1.0,0.0003
33,12,1.0,0.0003
34,23,1.0,0.0003
35,25,1.0,0.0003
36,24,1.0,0.0003
37,16,1.0,0.0003
38,21,1.0,0.0003
39,20,1.0,0.0003
40,24,1.0,0.0003
41,20,1.0,0.0003
42,22,1.0,0.0003
43,13,1.0,0.0003
44,22,-1.0,0.0003
45,14,1.0,0.0003
46,22,-1.0,0.0003
47,21,1.0,0.0003
48,25,-1.0,0.0003
49,22,1.0,0.0003
50,23,1.0,0.0003
51,19,1.0,0.0003
52,24,1.0,0.0003
53,19,1.0,0.0003
54,25,-1.0,0.0003
55,10,1.0,0.0003
56,18,-1.0,0.0003
57,20,1.0,0.0003
58,25,-1.0,0.0003
59,15,1.0,0.0003
60,19,1.0,0.0003
61,14,1.0,0.0003
62,19,-1.0,0.0003
63,23,1.0,0.0003
64,23,1.0,0.0003
65,14,1.0,0.0003
66,24,1.0,0.0003
67,21,-1.0,0.0003
68,23,1.0,0.0003
69,14,1.0,0.0003
70,17,1.0,0.0003
71,12,1.0,0.0003
72,19,-1.0,0.0003
73,24,1.0,0.0003
74,23,1.0,0.0003
75,15,1.0,0.0003
76,25,-1.0,0.0003
77,18,1.0,0.0003
78,20,-1.0,0.0003
79,13,1.0,0.0003
80,20,1.0,0.0003
81,13,1.0,0.0003
82,19,1.0,0.0003
83,10,1.0,0.0003
84,22,-1.0,0.0003
85,25,1.0,0.0003
86,20,1.0,0.0003
87,11,1.0,0.0003
88,21,1.0,0.0003
89,20,1.0,0.0003
90,24,-1.0,0.0003
91,8,1.0,0.0003
92,24,-1.0,0.0003
93,24,-1.0,0.0003
94,22,-1.0,0.0003
95,14,1.0,0.0003
96,24,-1.0,0.0003
97,9,1.0,0.0003
98,22,1.0,0.0003
99,17,1.0,0.0003
100,22,1.0,0.0003
101,20,-1.0,0.0003
102,25,-1.0,0.0003
103,17,1.0,0.0003
104,23,-1.0,0.0003
105,22,1.0,0.0003
106,22,1.0,0.0003
107,15,1.0,0.0003
108,19,1.0,0.0003
109,12,1.0,0.0003
110,24,-1.0,0.0003
111,12,1.0,0.0003
112,23,1.0,0.0003
113,24,1.0,0.0003
114,21,1.0,0.0003
115,18,1.0,0.0003
116,20,1.0,0.0003
117,15,1.0,0.0003
118,24,1.0,0.0003
119,10,1.0,0.0003
120,24,-1.0,0.0003
121,25,1.0,0.0003
122,22,1.0,0.0003
123,20,1.0,0.0003
124,24,1.0,0.0003
125,22,1.0,0.0003
126,21,1.0,0.0003
127,25,1.0,0.0003
128,25,-1.0,0.0003
129,19,1.0,0.0003
130,24,-1.0,0.0003
131,25,1.0,0.0003
132,25,-1.0,0.0003
133,22,1.0,0.0003
134,20,1.0,0.0003
135,23,1.0,0.0003
136,23,-1.0,0.0003
137,17,1.0,0.0003
138,20,-1.0,0.0003
139,15,1.0,0.0003
140,20,1.0,0.0003
141,11,1.0,0.0003
142,25,-1.0,0.0003
143,24,1.0,0.0003
144,24,-1.0,0.0003
145,25,1.0,0.0003
146,21,-1.0,0.0003
147,12,1.0,0.0003
148,25,-1.0,0.0003
149,21,1.0,0.0003
150,25,-1.0,0.0003
151,18,1.0,0.0003
152,18,1.0,0.0003
153,17,1.0,0.0003
154,20,1.0,0.0003
155,12,1.0,0.0003
156,25,-1.0,0.0003
157,11,1.0,0.0003
158,25,-1.0,0.0003
159,16,1.0,0.0003
160,21,1.0,0.0003
161,12,1.0,0.0003
162,20,1.0,0.0003
163,18,1.0,0.0003
164,21,1.0,0.0003
165,24,-1.0,0.0003
166,18,1.0,0.0003
167,16,1.0,0.0003
168,22,-1.0,0.0003
169,19,-1.0,0.0003
170,23,1.0,0.0003
171,15,1.0,0.0003
172,21,1.0,0.0003
173,20,-1.0,0.0003
174,24,-1.0,0.0003
175,10,1.0,0.0003
176,24,1.0,0.0003
177,14,1.0,0.0003
178,25,-1.0,0.0003
179,16,1.0,0.0003
180,21,1.0,0.0003
181,10,1.0,0.0003
182,20,1.0,0.0003
183,20,1.0,0.0003
184,24,-1.0,0.0003
185,20,1.0,0.0003
186,25,-1.0,0.0003
187,13,1.0,0.0003
188,19,-1.0,0.0003
189,15,1.0,0.0003
190,23,1.0,0.0003
191,17,1.0,0.0003
192,19,1.0,0.0003
193,9,1.0,0.0003
194,23,-1.0,0.0003
195,24,-1.0,0.0003
196,24,-1.0,0.0003
197,20,1.0,0.0003
198,25,-1.0,0.0003
199,17,1.0,0.0003
200,17,1.0,0.0003
201,23,1.0,0.0003
202,23,-1.0,0.0003
203,10,1.0,0.0003
204,21,1.0,0.0003
205,12,1.0,0.0003
206,22,1.0,0.0003
207,12,1.0,0.0003
208,24,-1.0,0.0003
209,24,-1.0,0.0003
210,22,-1.0,0.0003
211,23,-1.0,0.0003
212,23,1.0,0.0003
213,23,1.0,0.0003
214,23,-1.0,0.0003
215,10,1.0,0.0003
216,20,1.0,0.0003
217,12,1.0,0.0003
218,16,1.0,0.0003
219,13,1.0,0.0003
220,23,-1.0,0.0003
221,22,-1.0,0.0003
222,23,1.0,0.0003
223,13,1.0,0.0003
224,24,-1.0,0.0003
225,18,1.0,0.0003
226,21,1.0,0.0003
227,22,-1.0,0.0003
228,16,1.0,0.0003
229,17,1.0,0.0003
230,21,1.0,0.0003
231,22,-1.0,0.0003
232,24,-1.0,0.0003
233,19,1.0,0.0003
234,23,-1.0,0.0003
235,18,1.0,0.0003
236,24,1.0,0.0003
237,16,1.0,0.0003
238,24,1.0,0.0003
239,15,1.0,0.0003
240,24,-1.0,0.0003
241,17,1.0,0.0003
242,22,1.0,0.0003
243,13,1.0,0.0003
244,21,-1.0,0.0003
245,10,1.0,0.0003
246,24,-1.0,0.0003
247,20,1.0,0.0003
248,24,-1.0,0.0003
249,10,1.0,0.0003
250,23,1.0,0.0003
251,18,1.0,0.0003
252,24,1.0,0.0003
253,23,1.0,0.0003
254,16,-1.0,0.0003
255,15,1.0,0.0003
256,23,1.0,0.0003
257,12,1.0,0.0003
258,20,1.0,0.0003
259,12,1.0,0.0003
260,25,-1.0,0.0003
261,16,-1.0,0.0003
262,20,1.0,0.0003
263,25,1.0,0.0003
264,18,1.0,0.0003
265,23,1.0,0.0003
266,25,-1.0,0.0003
267,11,1.0,0.0003
268,22,1.0,0.0003
269,11,1.0,0.0003
270,25,-1.0,0.0003
271,17,1.0,0.0003
272,21,-1.0,0.0003
273,17,1.0,0.0003
274,18,1.0,0.0003
275,21,-1.0,0.0003
276,21,1.0,0.0003
277,25,1.0,0.0003
278,22,1.0,0.0003
279,18,1.0,0.0003
280,24,-1.0,0.0003
281,14,1.0,0.0003
282,25,-1.0,0.0003
283,11,1.0,0.0003
284,25,-1.0,0.0003
285,15,1.0,0.0003
286,24,1.0,0.0003
287,22,1.0,0.0003
288,18,-1.0,0.0003
289,23,-1.0,0.0003
290,20,1.0,0.0003
291,20,1.0,0.0003
292,24,1.0,0.0003
293,10,1.0,0.0003
294,24,-1.0,0.0003
295,18,1.0,0.0003
296,22,1.0,0.0003
297,17,1.0,0.0003
298,20,1.0,0.0003
299,18,1.0,0.0003
300,20,1.0,0.0003
301,13,1.0,0.0003
302,24,1.0,0.0003
303,16,1.0,0.0003
304,20,1.0,0.0003
305,17,1.0,0.0003
306,24,1.0,0.0003
307,10,1.0,0.0003
308,21,1.0,0.0003
309,13,1.0,0.0003
310,20,-1.0,0.0003
311,12,1.0,0.0003
312,21,-1.0,0.0003
313,16,1.0,0.0003
314,24,1.0,0.0003
315,14,1.0,0.0003
316,16,1.0,0.0003
317,15,1.0,0.0003
318,22,-1.0,0.0003
319,13,1.0,0.0003
320,22,1.0,0.0003
321,24,1.0,0.0003
322,24,1.0,0.0003
323,20,-1.0,0.0003
324,23,-1.0,0.0003
325,18,1.0,0.0003
326,23,1.0,0.0003
327,10,1.0,0.0003
328,24,1.0,0.0003
329,18,1.0,0.0003
330,24,1.0,0.0003
331,23,-1.0,0.0003
332,22,-1.0,0.0003
333,15,1.0,0.0003
334,24,-1.0,0.0003
335,15,1.0,0.0003
336,23,-1.0,0.0003
337,16,1.0,0.0003
338,25,-1.0,0.0003
339,23,1.0,0.0003
340,19,1.0,0.0003
341,15,1.0,0.0003
342,24,1.0,0.0003
343,16,1.0,0.0003
344,23,1.0,0.0003
345,22,-1.0,0.0003
346,21,1.0,0.0003
347,14,1.0,0.0003
348,21,1.0,0.0003
349,20,1.0,0.0003
350,23,1.0,0.0003
351,9,1.0,0.0003
352,25,-1.0,0.0003
353,13,1.0,0.0003
354,23,1.0,0.0003
355,24,-1.0,0.0003
356,24,-1.0,0.0003
357,14,1.0,0.0003
358,22,-1.0,0.0003
359,13,1.0,0.0003
360,25,-1.0,0.0003
361,24,1.0,0.0003
362,24,1.0,0.0003
363,22,1.0,0.0003
364,22,1.0,0.0003
365,14,-1.0,0.0003
366,25,-1.0,0.0003
367,11,1.0,0.0003
368,23,-1.0,0.0003
369,13,1.0,0.0003
370,21,-1.0,0.0003
371,14,1.0,0.0003
372,23,1.0,0.0003
373,24,1.0,0.0003
374,24,-1.0,0.0003
375,15,1.0,0.0003
376,22,1.0,0.0003
377,10,1.0,0.0003
378,21,1.0,0.0003
379,23,-1.0,0.0003
380,18,-1.0,0.0003
381,13,1.0,0.0003
382,20,-1.0,0.0003
383,10,1.0,0.0003
384,23,1.0,0.0003
385,12,1.0,0.0003
386,21,1.0,0.0003
387,8,1.0,0.0003
388,23,1.0,0.0003
389,21,1.0,0.0003
390,23,1.0,0.0003
391,15,1.0,0.0003
392,22,1.0,0.0003
393,16,1.0,0.0003
394,21,1.0,0.0003
395,12,1.0,0.0003
396,22,1.0,0.0003
397,16,1.0,0.0003
398,24,1.0,0.0003
399,17,1.0,0.0003
400,24,-1.0,0.0003
401,18,1.0,0.0003
402,23,-1.0,0.0003
403,18,1.0,0.0003
404,25,-1.0,0.0003
405,13,1.0,0.0003
406,24,1.0,0.0003
407,22,-1.0,0.0003
408,24,1.0,0.0003
409,11,1.0,0.0003
410,21,1.0,0.0003
411,13,1.0,0.0003
412,23,-1.0,0.0003
413,12,1.0,0.0003
414,24,1.0,0.0003
415,16,1.0,0.0003
416,25,-1.0,0.0003
417,12,1.0,0.0003
418,24,-1.0,0.0003
419,13,1.0,0.0003
420,21,-1.0,0.0003
421,19,1.0,0.0003
422,21,1.0,0.0003
423,11,1.0,0.0003
424,23,1.0,0.0003
425,15,1.0,0.0003
426,22,1.0,0.0003
427,24,-1.0,0.0003
428,18,1.0,0.0003
429,17,1.0,0.0003
430,22,1.0,0.0003
431,8,1.0,0.0003
432,25,-1.0,0.0003
433,18,1.0,0.0003
434,23,1.0,0.0003
435,22,1.0,0.0003
436,22,1.0,0.0003
437,23,-1.0,0.0003
438,19,1.0,0.0003
439,10,1.0,0.0003
440,21,1.0,0.0003
441,10,1.0,0.0003
442,24,-1.0,0.0003
443,11,1.0,0.0003
444,21,-1.0,0.0003
445,16,1.0,0.0003
446,20,1.0,0.0003
447,10,1.0,0.0003
448,19,1.0,0.0003
449,14,1.0,0.0003
450,22,-1.0,0.0003
451,9,1.0,0.0003
452,19,1.0,0.0003
453,15,1.0,0.0003
454,23,1.0,0.0003
455,13,1.0,0.0003
456,23,1.0,0.0003
457,14,1.0,0.0003
458,22,-1.0,0.0003
459,19,1.0,0.0003
460,23,1.0,0.0003
461,14,1.0,0.0003
462,18,1.0,0.0003
463,15,1.0,0.0003
464,25,-1.0,0.0003
465,17,1.0,0.0003
466,17,1.0,0.0003
467,19,1.0,0.0003
468,21,1.0,0.0003
469,16,1.0,0.0003
470,21,1.0,0.0003
471,21,1.0,0.0003
472,11,1.0,0.0003
473,10,1.0,0.0003
474,23,1.0,0.0003
475,14,1.0,0.0003
476,25,-1.0,0.0003
477,22,1.0,0.0003
478,23,1.0,0.0003
479,15,1.0,0.0003
480,22,-1.0,0.0003
481,18,1.0,0.0003
482,22,-1.0,0.0003
483,22,-1.0,0.0003
484,23,-1.0,0.0003
485,8,1.0,0.0003
486,23,-1.0,0.0003
487,15,1.0,0.0003
488,25,-1.0,0.0003
489,12,1.0,0.0003
490,23,1.0,0.0003
491,22,1.0,0.0003
492,25,-1.0,0.0003
493,15,1.0,0.0003
494,24,1.0,0.0003
495,16,1.0,0.0003
496,25,-1.0,0.0003
497,18,1.0,0.0003
498,22,1.0,0.0003
499,18,-1.0,0.0003
500,24,1.0,0.0003
501,13,1.0,0.0003
502,24,1.0,0.0003
503,18,1.0,0.0003
504,14,1.0,0.0003
505,14,1.0,0.0003
506,21,1.0,0.0003
507,23,1.0,0.0003
508,23,1.0,0.0003
509,9,1.0,0.0003
510,22,1.0,0.0003
511,18,1.0,0.0003
512,25,-1.0,0.0003
513,15,1.0,0.0003
514,23,1.0,0.0003
515,13,1.0,0.0003
516,15,1.0,0.0003
517,20,1.0,0.0003
518,24,-1.0,0.0003
519,23,-1.0,0.0003
520,21,1.0,0.0003
521,19,1.0,0.0003
522,24,1.0,0.0003
523,16,1.0,0.0003
524,22,-1.0,0.0003
525,13,1.0,0.0003
526,20,-1.0,0.0003
527,12,1.0,0.0003
528,20,1.0,0.0003
529,12,1.0,0.0003
530,19,1.0,0.0003
531,22,1.0,0.0003
532,24,1.0,0.0003
533,11,1.0,0.0003
534,21,1.0,0.0003
535,15,1.0,0.0003
536,24,1.0,0.0003
537,18,1.0,0.0003
538,23,1.0,0.0003
539,18,1.0,0.0003
540,22,1.0,0.0003
541,7,1.0,0.0003
542,19,-1.0,0.0003
543,10,1.0,0.0003
544,21,1.0,0.0003
545,14,1.0,0.0003
546,24,-1.0,0.0003
547,16,1.0,0.0003
548,23,-1.0,0.0003
549,10,1.0,0.0003
550,24,1.0,0.0003
551,12,1.0,0.0003
552,24,-1.0,0.0003
553,14,-1.0,0.0003
554,23,1.0,0.0003
555,12,1.0,0.0003
556,20,1.0,0.0003
557,18,1.0,0.0003
558,24,1.0,0.0003
559,14,1.0,0.0003
560,23,1.0,0.0003
561,19,1.0,0.0003
562,24,1.0,0.0003
563,11,1.0,0.0003
564,25,-1.0,0.0003
565,15,1.0,0.0003
566,18,-1.0,0.0003
567,20,-1.0,0.0003
568,25,-1.0,0.0003
569,12,1.0,0.0003
570,17,1.0,0.0003
571,9,1.0,0.0003
572,23,1.0,0.0003
573,24,1.0,0.0003
574,16,-1.0,0.0003
575,13,1.0,0.0003
576,22,1.0,0.0003
577,12,1.0,0.0003
578,19,1.0,0.0003
579,9,1.0,0.0003
580,16,-1.0,0.0003
581,16,1.0,0.0003
582,24,1.0,0.0003
583,14,1.0,0.0003
584,22,-1.0,0.0003
585,11,1.0,0.0003
586,22,1.0,0.0003
587,16,1.0,0.0003
588,20,1.0,0.0003
589,22,-1.0,0.0003
590,24,-1.0,0.0003
591,20,1.0,0.0003
592,18,1.0,0.0003
593,24,1.0,0.0003
594,23,1.0,0.0003
595,9,1.0,0.0003
596,24,-1.0,0.0003
597,23,-1.0,0.0003
598,20,-1.0,0.0003
599,15,1.0,0.0003
600,24,1.0,0.0003
601,13,1.0,0.0003
602,18,1.0,0.0003
603,9,1.0,0.0003
604,23,-1.0,0.0003
605,11,1.0,0.0003
606,22,1.0,0.0003
607,14,1.0,0.0003
608,23,1.0,0.0003
609,8,1.0,0.0003
610,25,-1.0,0.0003
611,21,1.0,0.0003
612,23,-1.0,0.0003
613,25,1.0,0.0003
614,22,-1.0,0.0003
615,11,1.0,0.0003
616,24,1.0,0.0003
617,10,1.0,0.0003
618,20,1.0,0.0003
619,20,1.0,0.0003
620,21,1.0,0.0003
621,13,1.0,0.0003
622,23,-1.0,0.0003
623,19,1.0,0.0003
624,22,1.0,0.0003
625,14,1.0,0.0003
626,25,-1.0,0.0003
627,11,1.0,0.0003
628,21,1.0,0.0003
629,20,1.0,0.0003
630,19,1.0,0.0003
631,14,1.0,0.0003
632,24,1.0,0.0003
633,12,1.0,0.0003
634,22,1.0,0.0003
635,18,1.0,0.0003
636,21,1.0,0.0003
637,14,1.0,0.0003
638,21,1.0,0.0003
639,15,1.0,0.0003
640,23,1.0,0.0003
641,15,1.0,0.0003
642,17,1.0,0.0003
643,17,1.0,0.0003
644,23,1.0,0.0003
645,15,1.0,0.0003
646,23,-1.0,0.0003
647,17,1.0,0.0003
648,24,1.0,0.0003
649,14,1.0,0.0003
650,25,-1.0,0.0003
651,23,1.0,0.0003
652,23,1.0,0.0003
653,24,-1.0,0.0003
654,24,1.0,0.0003
655,11,1.0,0.0003
656,25,-1.0,0.0003
657,13,1.0,0.0003
658,19,1.0,0.0003
659,20,-1.0,0.0003
660,21,1.0,0.0003
661,12,1.0,0.0003
662,19,1.0,0.0003
663,12,1.0,0.0003
664,25,-1.0,0.0003
665,18,1.0,0.0003
666,24,1.0,0.0003
667,14,1.0,0.0003
668,25,-1.0,0.0003
669,16,1.0,0.0003
670,24,1.0,0.0003
671,18,1.0,0.0003
672,17,1.0,0.0003
673,10,1.0,0.0003
674,25,-1.0,0.0003
675,14,1.0,0.0003
676,24,-1.0,0.0003
677,11,1.0,0.0003
678,22,-1.0,0.0003
679,22,1.0,0.0003
680,16,1.0,0.0003
681,19,1.0,0.0003
682,18,-1.0,0.0003
683,20,1.0,0.0003
684,23,1.0,0.0003
685,15,1.0,0.0003
686,20,1.0,0.0003
687,14,1.0,0.0003
688,21,1.0,0.0003
689,12,1.0,0.0003
690,19,-1.0,0.0003
691,16,1.0,0.0003
692,21,1.0,0.0003
693,23,1.0,0.0003
694,23,1.0,0.0003
695,14,1.0,0.0003
696,15,1.0,0.0003
697,19,1.0,0.0003
698,22,-1.0,0.0003
699,16,1.0,0.0003
700,22,1.0,0.0003
701,18,1.0,0.0003
702,15,-1.0,0.0003
703,20,1.0,0.0003
704,24,-1.0,0.0003
705,12,1.0,0.0003
706,21,1.0,0.0003
707,10,1.0,0.0003
708,21,1.0,0.0003
709,10,1.0,0.0003
710,21,1.0,0.0003
711,19,1.0,0.0003
712,17,1.0,0.0003
713,12,1.0,0.0003
714,19,1.0,0.0003
715,24,1.0,0.0003
716,25,-1.0,0.0003
717,20,1.0,0.0003
718,24,1.0,0.0003
719,16,1.0,0.0003
720,24,-1.0,0.0003
721,18,1.0,0.0003
722,24,-1.0,0.0003
723,13,1.0,0.0003
724,20,-1.0,0.0003
725,19,1.0,0.0003
726,21,-1.0,0.0003
727,10,1.0,0.0003
728,22,-1.0,0.0003
729,12,1.0,0.0003
730,23,1.0,0.0003
731,12,1.0,0.0003
732,15,1.0,0.0003
733,13,1.0,0.0003
734,25,-1.0,0.0003
735,12,1.0,0.0003
736,24,-1.0,0.0003
737,13,1.0,0.0003
738,25,-1.0,0.0003
739,13,1.0,0.0003
740,18,1.0,0.0003
741,24,1.0,0.0003
742,25,-1.0,0.0003
743,16,1.0,0.0003
744,23,1.0,0.0003
745,23,-1.0,0.0003
746,21,1.0,0.0003
747,20,1.0,0.0003
748,25,-1.0,0.0003
749,9,1.0,0.0003
750,25,-1.0,0.0003
751,13,1.0,0.0003
752,23,1.0,0.0003
753,22,-1.0,0.0003
754,24,1.0,0.0003
755,18,1.0,0.0003
756,18,1.0,0.0003
757,20,1.0,0.0003
758,24,1.0,0.0003
759,24,1.0,0.0003
760,24,1.0,0.0003
761,10,1.0,0.0003
762,25,-1.0,0.0003
763,13,1.0,0.0003
764,21,1.0,0.0003
765,16,1.0,0.0003
766,19,1.0,0.0003
767,14,1.0,0.0003
768,20,1.0,0.0003
769,14,1.0,0.0003
770,23,-1.0,0.0003
771,25,1.0,0.0003
772,22,-1.0,0.0003
773,8,1.0,0.0003
774,23,1.0,0.0003
775,19,1.0,0.0003
776,22,1.0,0.0003
777,15,1.0,0.0003
778,22,-1.0,0.0003
779,10,1.0,0.0003
780,24,1.0,0.0003
781,11,1.0,0.0003
782,23,1.0,0.0003
783,18,1.0,0.0003
784,25,-1.0,0.0003
785,13,1.0,0.0003
786,22,1.0,0.0003
787,19,1.0,0.0003
788,20,1.0,0.0003
789,23,-1.0,0.0003
790,22,1.0,0.0003
791,11,1.0,0.0003
792,25,-1.0,0.0003
793,25,1.0,0.0003
794,20,1.0,0.0003
795,10,1.0,0.0003
796,21,1.0,0.0003
797,23,1.0,0.0003
798,24,-1.0,0.0003
799,23,1.0,0.0003
800,25,-1.0,0.0003
801,24,1.0,0.0003
802,23,1.0,0.0003
803,15,1.0,0.0003
804,20,-1.0,0.0003
805,12,1.0,0.0003
806,17,-1.0,0.0003
807,12,1.0,0.0003
808,24,1.0,0.0003
809,12,1.0,0.0003
810,24,1.0,0.0003
811,12,1.0,0.0003
812,25,-1.0,0.0003
813,21,-1.0,0.0003
814,20,1.0,0.0003
815,13,1.0,0.0003
816,24,1.0,0.0003
817,10,1.0,0.0003
818,25,-1.0,0.0003
819,22,1.0,0.0003
820,24,-1.0,0.0003
821,20,-1.0,0.0003
822,16,1.0,0.0003
823,17,-1.0,0.0003
824,24,1.0,0.0003
825,12,1.0,0.0003
826,18,-1.0,0.0003
827,23,-1.0,0.0003
828,21,1.0,0.0003
829,9,1.0,0.0003
830,22,1.0,0.0003
831,10,1.0,0.0003
832,22,-1.0,0.0003
833,12,1.0,0.0003
834,21,1.0,0.0003
835,15,1.0,0.0003
836,20,1.0,0.0003
837,9,1.0,0.0003
838,22,1.0,0.0003
839,16,1.0,0.0003
840,22,1.0,0.0003
841,17,1.0,0.0003
842,23,1.0,0.0003
843,16,1.0,0.0003
844,21,-1.0,0.0003
845,18,1.0,0.0003
846,25,-1.0,0.0003
847,12,1.0,0.0003
848,24,1.0,0.0003
849,14,1.0,0.0003
850,22,1.0,0.0003
851,10,1.0,0.0003
852,19,1.0,0.0003
853,16,1.0,0.0003
854,17,1.0,0.0003
855,11,1.0,0.0003
856,24,-1.0,0.0003
857,23,1.0,0.0003
858,22,1.0,0.0003
859,10,1.0,0.0003
860,19,-1.0,0.0003
861,13,1.0,0.0003
862,25,-1.0,0.0003
863,18,1.0,0.0003
864,22,-1.0,0.0003
865,13,1.0,0.0003
866,24,-1.0,0.0003
867,14,1.0,0.0003
868,21,1.0,0.0003
869,25,1.0,0.0003
870,24,-1.0,0.0003
871,15,1.0,0.0003
872,25,-1.0,0.0003
873,12,1.0,0.0003
874,24,1.0,0.0003
875,17,-1.0,0.0003
876,22,1.0,0.0003
877,15,1.0,0.0003
878,23,-1.0,0.0003
879,21,1.0,0.0003
880,25,-1.0,0.0003
881,23,-1.0,0.0003
882,22,-1.0,0.0003
883,22,1.0,0.0003
884,24,1.0,0.0003
885,14,1.0,0.0003
886,19,1.0,0.0003
887,15,1.0,0.0003
888,19,1.0,0.0003
889,16,1.0,0.0003
890,20,1.0,0.0003
891,13,1.0,0.0003
892,25,-1.0,0.0003
893,13,1.0,0.0003
894,19,1.0,0.0003
895,14,1.0,0.0003
896,23,-1.0,0.0003
897,10,1.0,0.0003
898,22,1.0,0.0003
899,13,1.0,0.0003
900,25,-1.0,0.0003
901,9,1.0,0.0003
902,24,-1.0,0.0003
903,24,-1.0,0.0003
904,19,1.0,0.0003
905,25,1.0,0.0003
906,23,1.0,0.0003
907,23,1.0,0.0003
908,24,1.0,0.0003
909,21,-1.0,0.0003
910,21,-1.0,0.0003
911,12,1.0,0.0003
912,14,1.0,0.0003
913,15,1.0,0.0003
914,23,-1.0,0.0003
915,11,1.0,0.0003
916,24,-1.0,0.0003
917,17,1.0,0.0003
918,23,1.0,0.0003
919,14,1.0,0.0003
920,24,-1.0,0.0003
921,16,-1.0,0.0003
922,22,1.0,0.0003
923,19,1.0,0.0003
924,21,1.0,0.0003
925,9,1.0,0.0003
926,24,-1.0,0.0003
927,10,1.0,0.0003
928,24,-1.0,0.0003
929,13,1.0,0.0003
930,25,-1.0,0.0003
931,8,1.0,0.0003
932,22,1.0,0.0003
933,15,1.0,0.0003
934,22,-1.0,0.0003
935,16,1.0,0.0003
936,25,-1.0,0.0003
937,19,1.0,0.0003
938,18,1.0,0.0003
939,17,1.0,0.0003
940,20,1.0,0.0003
941,13,1.0,0.0003
942,22,1.0,0.0003
943,10,1.0,0.0003
944,23,-1.0,0.0003
945,18,1.0,0.0003
946,23,1.0,0.0003
947,19,1.0,0.0003
948,16,1.0,0.0003
949,12,1.0,0.0003
950,17,-1.0,0.0003
951,14,1.0,0.0003
952,24,1.0,0.0003
953,21,-1.0,0.0003
954,25,-1.0,0.0003
955,9,1.0,0.0003
956,25,-1.0,0.0003
957,13,1.0,0.0003
958,25,-1.0,0.0003
959,18,1.0,0.0003
960,23,-1.0,0.0003
961,14,1.0,0.0003
962,21,-1.0,0.0003
963,10,1.0,0.0003
964,24,-1.0,0.0003
965,16,1.0,0.0003
966,24,1.0,0.0003
967,12,1.0,0.0003
968,24,1.0,0.0003
969,13,1.0,0.0003
970,21,1.0,0.0003
971,14,1.0,0.0003
972,23,-1.0,0.0003
973,7,1.0,0.0003
974,22,1.0,0.0003
975,11,1.0,0.0003
976,22,1.0,0.0003
977,12,1.0,0.0003
978,22,1.0,0.0003
979,11,1.0,0.0003
980,19,1.0,0.0003
981,25,1.0,0.0003
982,25,-1.0,0.0003
983,11,1.0,0.0003
984,18,1.0,0.0003
985,16,1.0,0.0003
986,21,1.0,0.0003
987,15,1.0,0.0003
988,22,-1.0,0.0003
989,15,1.0,0.0003
990,24,-1.0,0.0003
991,12,1.0,0.0003
992,23,1.0,0.0003
993,18,1.0,0.0003
994,25,-1.0,0.0003
995,20,1.0,0.0003
996,22,-1.0,0.0003
997,21,1.0,0.0003
998,24,-1.0,0.0003
999,11,1.0,0.0003
1000,25,-1.0,0.0003
1001,12,1.0,0.0003
1002,19,1.0,0.0003
1003,19,1.0,0.0003
1004,24,1.0,0.0003
1005,22,1.0,0.0003
1006,23,-1.0,0.0003
1007,9,1.0,0.0003
1008,25,-1.0,0.0003
1009,25,1.0,0.0003
1010,23,1.0,0.0003
1011,21,1.0,0.0003
1012,22,1.0,0.0003
1013,13,1.0,0.0003
1014,17,1.0,0.0003
1015,11,1.0,0.0003
1016,22,-1.0,0.0003
1017,11,1.0,0.0003
1018,24,-1.0,0.0003
1019,16,1.0,0.0003
1020,24,1.0,0.0003
1021,16,-1.0,0.0003
1022,24,1.0,0.0003
1023,12,1.0,0.0003
1024,24,-1.0,0.0003
1025,13,1.0,0.0003
1026,22,1.0,0.0003
1027,14,1.0,0.0003
1028,24,-1.0,0.0003
1029,20,1.0,0.0003
1030,24,1.0,0.0003
1031,12,1.0,0.0003
1032,19,-1.0,0.0003
1033,25,1.0,0.0003
1034,21,1.0,0.0003
1035,18,1.0,0.0003
1036,24,1.0,0.0003
1037,13,1.0,0.0003
1038,20,1.0,0.0003
1039,16,1.0,0.0003
1040,23,1.0,0.0003
1041,12,1.0,0.0003
1042,23,-1.0,0.0003
1043,11,1.0,0.0003
1044,24,-1.0,0.0003
1045,10,1.0,0.0003
1046,20,1.0,0.0003
1047,16,1.0,0.0003
1048,25,-1.0,0.0003
1049,14,1.0,0.0003
1050,24,-1.0,0.0003
1051,12,1.0,0.0003
1052,19,1.0,0.0003
1053,14,1.0,0.0003
1054,22,1.0,0.0003
1055,9,1.0,0.0003
1056,19,1.0,0.0003
1057,11,1.0,0.0003
1058,22,-1.0,0.0003
1059,13,1.0,0.0003
1060,21,1.0,0.0003
1061,9,1.0,0.0003
1062,20,1.0,0.0003
