episode,episode_length,episode_reward,learning_rate
1058,8,1.0,0.0003
1059,23,1.0,0.0003
1060,8,1.0,0.0003
1061,23,1.0,0.0003
1062,7,1.0,0.0003
1063,19,1.0,0.0003
1064,7,1.0,0.0003
1065,25,-1.0,0.0003
1066,7,1.0,0.0003
1067,21,1.0,0.0003
1068,7,1.0,0.0003
1069,18,1.0,0.0003
1070,7,1.0,0.0003
1071,25,-1.0,0.0003
1072,8,1.0,0.0003
1073,18,1.0,0.0003
1074,8,1.0,0.0003
1075,24,1.0,0.0003
1076,14,1.0,0.0003
1077,25,-1.0,0.0003
1078,7,1.0,0.0003
1079,21,1.0,0.0003
1080,8,1.0,0.0003
1081,24,-1.0,0.0003
1082,7,1.0,0.0003
1083,23,1.0,0.0003
1084,7,1.0,0.0003
1085,21,1.0,0.0003
1086,8,1.0,0.0003
1087,19,1.0,0.0003
1088,8,1.0,0.0003
1089,23,1.0,0.0003
1090,7,1.0,0.0003
1091,25,-1.0,0.0003
1092,8,1.0,0.0003
1093,24,1.0,0.0003
1094,9,1.0,0.0003
1095,21,1.0,0.0003
1096,7,1.0,0.0003
1097,22,1.0,0.0003
1098,7,1.0,0.0003
1099,22,1.0,0.0003
1100,8,1.0,0.0003
1101,18,1.0,0.0003
1102,22,-1.0,0.0003
1103,25,-1.0,0.0003
1104,7,1.0,0.0003
1105,17,1.0,0.0003
1106,7,1.0,0.0003
1107,23,1.0,0.0003
1108,24,1.0,0.0003
1109,22,1.0,0.0003
1110,8,1.0,0.0003
1111,22,1.0,0.0003
1112,8,1.0,0.0003
1113,20,1.0,0.0003
1114,9,1.0,0.0003
1115,22,1.0,0.0003
1116,10,1.0,0.0003
1117,24,1.0,0.0003
1118,7,1.0,0.0003
1119,23,1.0,0.0003
1120,8,1.0,0.0003
1121,19,1.0,0.0003
1122,7,1.0,0.0003
1123,24,1.0,0.0003
1124,8,1.0,0.0003
1125,22,1.0,0.0003
1126,8,1.0,0.0003
1127,23,1.0,0.0003
1128,12,1.0,0.0003
1129,24,1.0,0.0003
1130,7,1.0,0.0003
1131,24,1.0,0.0003
1132,20,1.0,0.0003
1133,25,-1.0,0.0003
1134,7,1.0,0.0003
1135,22,1.0,0.0003
1136,7,1.0,0.0003
1137,18,1.0,0.0003
1138,7,1.0,0.0003
1139,25,-1.0,0.0003
1140,7,1.0,0.0003
1141,21,-1.0,0.0003
1142,11,1.0,0.0003
1143,23,1.0,0.0003
1144,7,1.0,0.0003
1145,25,-1.0,0.0003
1146,8,1.0,0.0003
1147,25,-1.0,0.0003
1148,12,1.0,0.0003
1149,21,1.0,0.0003
1150,9,1.0,0.0003
1151,24,-1.0,0.0003
1152,7,1.0,0.0003
1153,24,-1.0,0.0003
1154,7,1.0,0.0003
1155,25,-1.0,0.0003
1156,7,1.0,0.0003
1157,19,1.0,0.0003
1158,7,1.0,0.0003
1159,22,1.0,0.0003
1160,10,1.0,0.0003
1161,20,1.0,0.0003
1162,7,1.0,0.0003
1163,24,1.0,0.0003
1164,12,1.0,0.0003
1165,25,-1.0,0.0003
1166,7,1.0,0.0003
1167,22,1.0,0.0003
1168,10,1.0,0.0003
1169,21,1.0,0.0003
1170,8,1.0,0.0003
1171,24,1.0,0.0003
1172,7,1.0,0.0003
1173,20,1.0,0.0003
1174,7,1.0,0.0003
1175,23,1.0,0.0003
1176,16,1.0,0.0003
1177,20,1.0,0.0003
1178,16,1.0,0.0003
1179,17,1.0,0.0003
1180,11,1.0,0.0003
1181,20,1.0,0.0003
1182,8,1.0,0.0003
1183,20,1.0,0.0003
1184,7,1.0,0.0003
1185,21,1.0,0.0003
1186,7,1.0,0.0003
1187,24,1.0,0.0003
1188,10,1.0,0.0003
1189,24,-1.0,0.0003
1190,9,1.0,0.0003
1191,23,1.0,0.0003
1192,7,1.0,0.0003
1193,22,-1.0,0.0003
1194,14,1.0,0.0003
1195,21,1.0,0.0003
1196,8,1.0,0.0003
1197,19,1.0,0.0003
1198,7,1.0,0.0003
1199,24,1.0,0.0003
1200,9,1.0,0.0003
1201,19,1.0,0.0003
1202,18,-1.0,0.0003
1203,22,1.0,0.0003
1204,7,1.0,0.0003
1205,19,1.0,0.0003
1206,9,1.0,0.0003
1207,24,1.0,0.0003
1208,10,1.0,0.0003
1209,19,1.0,0.0003
1210,8,1.0,0.0003
1211,21,1.0,0.0003
1212,7,1.0,0.0003
1213,21,1.0,0.0003
1214,7,1.0,0.0003
1215,24,1.0,0.0003
1216,7,1.0,0.0003
1217,24,1.0,0.0003
1218,7,1.0,0.0003
1219,23,1.0,0.0003
1220,7,1.0,0.0003
1221,23,1.0,0.0003
1222,7,1.0,0.0003
1223,21,1.0,0.0003
1224,10,1.0,0.0003
1225,21,1.0,0.0003
1226,7,1.0,0.0003
1227,25,-1.0,0.0003
1228,8,1.0,0.0003
1229,24,-1.0,0.0003
1230,9,1.0,0.0003
1231,18,1.0,0.0003
1232,7,1.0,0.0003
1233,15,1.0,0.0003
1234,8,1.0,0.0003
1235,21,-1.0,0.0003
1236,7,1.0,0.0003
1237,19,1.0,0.0003
1238,7,1.0,0.0003
1239,23,1.0,0.0003
1240,11,1.0,0.0003
1241,17,1.0,0.0003
1242,7,1.0,0.0003
1243,21,1.0,0.0003
1244,18,-1.0,0.0003
1245,24,1.0,0.0003
1246,9,1.0,0.0003
1247,24,-1.0,0.0003
1248,8,1.0,0.0003
1249,17,1.0,0.0003
1250,8,1.0,0.0003
1251,17,1.0,0.0003
1252,7,1.0,0.0003
1253,24,1.0,0.0003
1254,9,1.0,0.0003
1255,24,1.0,0.0003
1256,7,1.0,0.0003
1257,19,-1.0,0.0003
1258,7,1.0,0.0003
1259,25,-1.0,0.0003
1260,7,1.0,0.0003
1261,22,1.0,0.0003
1262,7,1.0,0.0003
1263,24,-1.0,0.0003
1264,7,1.0,0.0003
1265,21,1.0,0.0003
1266,10,1.0,0.0003
1267,24,1.0,0.0003
1268,7,1.0,0.0003
1269,24,1.0,0.0003
1270,8,1.0,0.0003
1271,17,1.0,0.0003
1272,9,1.0,0.0003
1273,20,1.0,0.0003
1274,7,1.0,0.0003
1275,22,1.0,0.0003
1276,8,1.0,0.0003
1277,16,1.0,0.0003
1278,8,1.0,0.0003
1279,24,1.0,0.0003
1280,9,1.0,0.0003
1281,20,1.0,0.0003
1282,8,1.0,0.0003
1283,22,1.0,0.0003
1284,9,1.0,0.0003
1285,23,1.0,0.0003
1286,7,1.0,0.0003
1287,24,1.0,0.0003
1288,10,1.0,0.0003
1289,22,1.0,0.0003
1290,8,1.0,0.0003
1291,24,-1.0,0.0003
1292,8,1.0,0.0003
1293,17,1.0,0.0003
1294,9,1.0,0.0003
1295,24,1.0,0.0003
1296,7,1.0,0.0003
1297,21,1.0,0.0003
1298,8,1.0,0.0003
1299,22,1.0,0.0003
1300,12,1.0,0.0003
1301,24,-1.0,0.0003
1302,7,1.0,0.0003
1303,24,1.0,0.0003
1304,8,1.0,0.0003
1305,19,1.0,0.0003
1306,7,1.0,0.0003
1307,25,-1.0,0.0003
1308,7,1.0,0.0003
1309,21,1.0,0.0003
0,9,1.0,0.0003
1,24,1.0,0.0003
2,19,1.0,0.0003
3,22,1.0,0.0003
4,25,-1.0,0.0003
5,24,1.0,0.0003
6,20,1.0,0.0003
7,23,1.0,0.0003
8,20,1.0,0.0003
9,24,-1.0,0.0003
10,20,1.0,0.0003
11,25,-1.0,0.0003
12,22,1.0,0.0003
13,18,1.0,0.0003
14,25,-1.0,0.0003
15,22,1.0,0.0003
16,22,1.0,0.0003
17,21,1.0,0.0003
18,23,1.0,0.0003
19,23,1.0,0.0003
20,20,1.0,0.0003
21,23,1.0,0.0003
22,22,1.0,0.0003
23,24,1.0,0.0003
24,24,1.0,0.0003
25,24,1.0,0.0003
26,22,1.0,0.0003
27,23,1.0,0.0003
28,22,-1.0,0.0003
29,21,1.0,0.0003
30,19,1.0,0.0003
31,24,1.0,0.0003
32,22,1.0,0.0003
33,22,1.0,0.0003
34,24,1.0,0.0003
35,25,-1.0,0.0003
36,21,-1.0,0.0003
37,25,-1.0,0.0003
38,25,-1.0,0.0003
39,21,1.0,0.0003
40,21,1.0,0.0003
41,22,1.0,0.0003
42,22,1.0,0.0003
43,20,1.0,0.0003
44,23,1.0,0.0003
45,24,-1.0,0.0003
46,25,-1.0,0.0003
47,21,-1.0,0.0003
48,21,1.0,0.0003
49,25,-1.0,0.0003
50,25,-1.0,0.0003
51,18,1.0,0.0003
52,24,1.0,0.0003
53,25,-1.0,0.0003
54,22,1.0,0.0003
55,24,1.0,0.0003
56,23,1.0,0.0003
57,25,-1.0,0.0003
58,24,-1.0,0.0003
59,19,1.0,0.0003
60,23,1.0,0.0003
61,23,1.0,0.0003
62,18,1.0,0.0003
63,18,1.0,0.0003
64,20,1.0,0.0003
65,25,-1.0,0.0003
66,20,1.0,0.0003
67,23,-1.0,0.0003
68,22,1.0,0.0003
69,22,1.0,0.0003
70,22,1.0,0.0003
71,24,1.0,0.0003
72,24,1.0,0.0003
73,23,1.0,0.0003
74,24,1.0,0.0003
75,25,-1.0,0.0003
76,24,1.0,0.0003
77,20,1.0,0.0003
78,21,1.0,0.0003
79,24,-1.0,0.0003
80,22,1.0,0.0003
81,22,1.0,0.0003
82,23,-1.0,0.0003
83,23,-1.0,0.0003
84,17,1.0,0.0003
85,19,1.0,0.0003
86,22,-1.0,0.0003
87,23,-1.0,0.0003
88,25,-1.0,0.0003
89,24,1.0,0.0003
90,25,-1.0,0.0003
91,24,1.0,0.0003
92,24,-1.0,0.0003
93,21,1.0,0.0003
94,25,-1.0,0.0003
95,21,1.0,0.0003
96,24,1.0,0.0003
97,20,1.0,0.0003
98,19,1.0,0.0003
99,19,1.0,0.0003
100,22,1.0,0.0003
101,22,1.0,0.0003
102,21,1.0,0.0003
103,19,1.0,0.0003
104,23,1.0,0.0003
105,23,1.0,0.0003
106,19,1.0,0.0003
107,20,1.0,0.0003
108,23,1.0,0.0003
109,19,1.0,0.0003
110,25,-1.0,0.0003
111,22,1.0,0.0003
112,24,-1.0,0.0003
113,23,1.0,0.0003
114,23,1.0,0.0003
115,22,-1.0,0.0003
116,24,1.0,0.0003
117,25,-1.0,0.0003
118,24,1.0,0.0003
119,24,1.0,0.0003
120,18,1.0,0.0003
121,23,-1.0,0.0003
122,22,1.0,0.0003
123,19,1.0,0.0003
124,18,1.0,0.0003
125,22,1.0,0.0003
126,24,1.0,0.0003
127,23,-1.0,0.0003
128,21,1.0,0.0003
129,24,1.0,0.0003
130,21,1.0,0.0003
131,24,1.0,0.0003
132,24,1.0,0.0003
133,17,1.0,0.0003
134,22,1.0,0.0003
135,20,1.0,0.0003
136,18,1.0,0.0003
137,21,1.0,0.0003
138,24,1.0,0.0003
139,21,1.0,0.0003
140,24,1.0,0.0003
141,17,1.0,0.0003
142,22,-1.0,0.0003
143,23,1.0,0.0003
144,21,1.0,0.0003
145,19,1.0,0.0003
146,19,1.0,0.0003
147,20,1.0,0.0003
148,24,1.0,0.0003
149,21,1.0,0.0003
150,21,1.0,0.0003
151,23,1.0,0.0003
152,23,-1.0,0.0003
153,23,1.0,0.0003
154,20,1.0,0.0003
155,24,-1.0,0.0003
156,23,1.0,0.0003
157,24,1.0,0.0003
158,25,-1.0,0.0003
159,24,1.0,0.0003
160,23,-1.0,0.0003
161,24,1.0,0.0003
162,20,1.0,0.0003
163,22,1.0,0.0003
164,24,1.0,0.0003
165,23,1.0,0.0003
166,20,1.0,0.0003
167,19,1.0,0.0003
168,22,1.0,0.0003
169,24,-1.0,0.0003
170,22,1.0,0.0003
171,20,1.0,0.0003
172,25,-1.0,0.0003
173,19,1.0,0.0003
174,21,1.0,0.0003
175,17,1.0,0.0003
176,24,-1.0,0.0003
177,24,1.0,0.0003
178,20,1.0,0.0003
179,24,1.0,0.0003
180,21,1.0,0.0003
181,25,-1.0,0.0003
182,24,1.0,0.0003
183,25,-1.0,0.0003
184,18,1.0,0.0003
185,25,-1.0,0.0003
186,23,1.0,0.0003
187,14,1.0,0.0003
188,22,1.0,0.0003
189,25,-1.0,0.0003
190,25,-1.0,0.0003
191,19,1.0,0.0003
192,18,1.0,0.0003
193,24,1.0,0.0003
194,19,1.0,0.0003
195,22,1.0,0.0003
196,22,1.0,0.0003
197,25,-1.0,0.0003
198,21,1.0,0.0003
199,24,1.0,0.0003
200,25,-1.0,0.0003
201,25,-1.0,0.0003
202,21,1.0,0.0003
203,22,1.0,0.0003
204,25,-1.0,0.0003
205,24,-1.0,0.0003
206,25,-1.0,0.0003
207,24,-1.0,0.0003
208,21,1.0,0.0003
209,23,1.0,0.0003
210,20,1.0,0.0003
211,22,1.0,0.0003
212,22,1.0,0.0003
213,19,1.0,0.0003
214,22,1.0,0.0003
215,21,1.0,0.0003
216,21,1.0,0.0003
217,25,-1.0,0.0003
218,24,-1.0,0.0003
219,20,1.0,0.0003
220,24,1.0,0.0003
221,25,-1.0,0.0003
222,21,1.0,0.0003
223,24,1.0,0.0003
224,25,-1.0,0.0003
225,23,1.0,0.0003
226,25,-1.0,0.0003
227,25,-1.0,0.0003
228,23,1.0,0.0003
229,25,-1.0,0.0003
230,19,1.0,0.0003
231,20,1.0,0.0003
232,23,-1.0,0.0003
233,24,1.0,0.0003
234,23,1.0,0.0003
235,20,1.0,0.0003
236,20,1.0,0.0003
237,24,1.0,0.0003
238,24,1.0,0.0003
239,21,1.0,0.0003
240,20,1.0,0.0003
241,21,1.0,0.0003
242,23,1.0,0.0003
243,24,-1.0,0.0003
244,24,1.0,0.0003
245,22,1.0,0.0003
246,23,1.0,0.0003
247,23,1.0,0.0003
248,19,1.0,0.0003
249,23,1.0,0.0003
250,20,1.0,0.0003
251,21,1.0,0.0003
252,20,1.0,0.0003
253,20,1.0,0.0003
254,23,1.0,0.0003
255,24,-1.0,0.0003
256,25,-1.0,0.0003
257,23,1.0,0.0003
258,19,1.0,0.0003
259,24,1.0,0.0003
260,21,1.0,0.0003
261,14,1.0,0.0003
262,18,1.0,0.0003
263,20,1.0,0.0003
264,24,1.0,0.0003
265,22,1.0,0.0003
266,19,1.0,0.0003
267,14,-1.0,0.0003
268,24,1.0,0.0003
269,23,1.0,0.0003
270,20,1.0,0.0003
271,19,-1.0,0.0003
272,22,1.0,0.0003
273,16,1.0,0.0003
274,20,1.0,0.0003
275,19,1.0,0.0003
276,18,1.0,0.0003
277,25,-1.0,0.0003
278,21,1.0,0.0003
279,21,-1.0,0.0003
280,25,-1.0,0.0003
281,24,-1.0,0.0003
282,22,1.0,0.0003
283,22,-1.0,0.0003
284,25,-1.0,0.0003
285,22,1.0,0.0003
286,21,1.0,0.0003
287,25,-1.0,0.0003
288,19,1.0,0.0003
289,24,-1.0,0.0003
290,20,1.0,0.0003
291,24,1.0,0.0003
292,21,1.0,0.0003
293,23,1.0,0.0003
294,22,1.0,0.0003
295,22,1.0,0.0003
296,25,-1.0,0.0003
297,25,-1.0,0.0003
298,24,1.0,0.0003
299,21,1.0,0.0003
300,20,1.0,0.0003
301,23,1.0,0.0003
302,25,-1.0,0.0003
303,25,-1.0,0.0003
304,21,1.0,0.0003
305,24,1.0,0.0003
306,24,1.0,0.0003
307,20,1.0,0.0003
308,23,1.0,0.0003
309,24,1.0,0.0003
310,24,1.0,0.0003
311,16,1.0,0.0003
312,24,1.0,0.0003
313,19,1.0,0.0003
314,23,1.0,0.0003
315,22,1.0,0.0003
316,25,-1.0,0.0003
317,24,1.0,0.0003
318,21,1.0,0.0003
319,20,1.0,0.0003
320,18,1.0,0.0003
321,24,1.0,0.0003
322,22,1.0,0.0003
323,22,1.0,0.0003
324,24,1.0,0.0003
325,25,-1.0,0.0003
326,24,1.0,0.0003
327,19,1.0,0.0003
328,23,1.0,0.0003
329,23,1.0,0.0003
330,19,1.0,0.0003
331,18,1.0,0.0003
332,25,-1.0,0.0003
333,18,1.0,0.0003
334,20,1.0,0.0003
335,18,1.0,0.0003
336,19,1.0,0.0003
337,23,-1.0,0.0003
338,20,1.0,0.0003
339,23,1.0,0.0003
340,24,1.0,0.0003
341,24,-1.0,0.0003
342,23,1.0,0.0003
343,24,-1.0,0.0003
344,21,1.0,0.0003
345,24,1.0,0.0003
346,18,1.0,0.0003
347,24,-1.0,0.0003
348,22,1.0,0.0003
349,21,1.0,0.0003
350,23,1.0,0.0003
351,24,1.0,0.0003
352,24,-1.0,0.0003
353,22,1.0,0.0003
354,22,1.0,0.0003
355,22,1.0,0.0003
356,24,-1.0,0.0003
357,21,1.0,0.0003
358,16,1.0,0.0003
359,16,1.0,0.0003
360,21,1.0,0.0003
361,23,1.0,0.0003
362,22,1.0,0.0003
363,23,1.0,0.0003
364,13,1.0,0.0003
365,20,1.0,0.0003
366,21,1.0,0.0003
367,23,-1.0,0.0003
368,22,1.0,0.0003
369,23,1.0,0.0003
370,23,1.0,0.0003
371,20,1.0,0.0003
372,25,-1.0,0.0003
373,25,-1.0,0.0003
374,19,1.0,0.0003
375,25,-1.0,0.0003
376,22,1.0,0.0003
377,20,-1.0,0.0003
378,24,-1.0,0.0003
379,18,1.0,0.0003
380,23,1.0,0.0003
381,20,1.0,0.0003
382,25,-1.0,0.0003
383,20,1.0,0.0003
384,24,-1.0,0.0003
